time_decimal,value
2013.041095890411,397.24
2013.0438356164384,396.6
2013.0465753424655,395.78
2013.049315068493,396.12
2013.0520547945205,397.64
2013.054794520548,395.66
2013.0575342465756,395.41
2013.0602739726028,395.49
2013.06301369863,396.38
2013.0657534246573,395.96
2013.0684931506848,395.5
2013.0712328767124,395.63
2013.07397260274,395.3
2013.0767123287671,396.39
2013.0794520547945,396.68
2013.0821917808216,396.19
2013.0849315068488,395.97
2013.0876712328768,395.78
2013.090410958904,397.06
2013.0958904109589,397.56
2013.0986301369865,396.7
2013.1013698630136,396.77
2013.1041095890407,396.4
2013.1068493150683,396.67
2013.109589041096,396.94
2013.1150684931504,396.11
2013.1178082191784,396.19
2013.120547945205,397.92
2013.123287671233,397.93
2013.1260273972605,398.13
2013.128767123288,397.63
2013.131506849315,397.51
2013.1342465753423,397.52
2013.13698630137,397.44
2013.1397260273973,396.72
2013.1424657534249,397.47
2013.145205479452,397.31
2013.1479452054796,397.46
2013.150684931507,396.7
2013.1561643835616,396.93
2013.158904109589,396.91
2013.1616438356164,396.94
2013.164383561644,396.84
2013.1671232876715,399.33
2013.169863013699,398.28
2013.172602739726,398.63
2013.1780821917807,396.54
2013.1808219178083,397.35
2013.183561643836,397.15
2013.186301369863,397.0
2013.1890410958904,396.41
2013.1917808219175,397.1
2013.194520547945,397.3
2013.1972602739727,397.31
2013.2,397.34
2013.2027397260276,397.74
2013.2054794520548,396.94
2013.208219178082,396.94
2013.2109589041097,398.17
2013.213698630137,397.49
2013.2164383561644,397.39
2013.219178082192,397.63
2013.2219178082191,398.47
2013.2246575342465,398.49
2013.227397260274,397.32
2013.2301369863012,397.27
2013.2328767123288,398.49
2013.235616438356,398.41
2013.2383561643835,398.79
2013.2410958904109,398.56
2013.2438356164384,398.58
2013.2465753424656,398.43
2013.2493150684927,398.48
2013.2520547945203,398.37
2013.254794520548,397.97
2013.2602739726028,397.99
2013.2630136986304,397.91
2013.2657534246573,398.08
2013.268493150685,398.46
2013.271232876712,398.76
2013.27397260274,397.54
2013.2767123287672,397.89
2013.2794520547943,397.37
2013.282191780822,397.38
2013.2986301369865,399.0
2013.3013698630136,400.01
2013.3068493150688,398.63
2013.309589041096,398.45
2013.3123287671235,399.45
2013.3150684931504,399.79
2013.317808219178,400.28
2013.323287671233,399.73
2013.3260273972603,399.63
2013.328767123288,399.67
2013.331506849315,399.48
2013.3342465753424,399.99
2013.33698630137,400.06
2013.339726027397,399.62
2013.342465753425,399.73
2013.345205479452,399.77
2013.3506849315067,400.3
2013.3534246575343,399.47
2013.3561643835617,399.63
2013.358904109589,399.53
2013.364383561644,400.14
2013.3671232876711,399.81
2013.3698630136987,400.26
2013.372602739726,400.15
2013.3780821917808,400.34
2013.380821917808,400.37
2013.383561643836,399.96
2013.386301369863,400.23
2013.3890410958904,399.94
2013.3917808219176,400.1
2013.3945205479447,400.24
2013.3972602739725,400.88
2013.4,400.49
2013.4027397260277,400.54
2013.4054794520548,400.4
2013.4082191780824,400.14
2013.4109589041093,399.33
2013.4136986301369,399.05
2013.4164383561645,399.6
2013.419178082192,399.69
2013.4219178082192,399.36
2013.4246575342463,399.62
2013.427397260274,399.52
2013.4301369863012,399.16
2013.4328767123288,398.86
2013.4383561643835,398.38
2013.441095890411,397.97
2013.4438356164385,399.26
2013.4465753424656,399.17
2013.4493150684928,399.11
2013.4520547945208,398.89
2013.454794520548,398.66
2013.4575342465755,398.17
2013.4602739726024,398.48
2013.4630136986304,398.2
2013.4657534246576,398.25
2013.468493150685,398.4
2013.4712328767123,398.18
2013.47397260274,399.02
2013.4767123287672,398.72
2013.487671232877,398.77
2013.490410958904,398.85
2013.493150684932,398.79
2013.495890410959,398.95
2013.4986301369863,398.28
2013.5013698630137,398.4
2013.5068493150684,397.73
2013.517808219178,398.18
2013.5205479452052,398.21
2013.5232876712328,397.85
2013.5260273972603,397.48
2013.5342465753424,397.7
2013.5369863013696,397.31
2013.5397260273971,397.04
2013.5424657534247,397.02
2013.5506849315068,395.6
2013.5561643835615,397.15
2013.558904109589,397.04
2013.5616438356165,397.11
2013.564383561644,397.4
2013.5671232876712,397.74
2013.5698630136983,397.38
2013.572602739726,396.43
2013.5780821917808,396.49
2013.580821917808,396.95
2013.5835616438355,396.92
2013.5863013698631,397.03
2013.5890410958905,396.96
2013.5917808219176,395.55
2013.5945205479447,395.78
2013.6,395.63
2013.6027397260275,395.77
2013.6054794520549,395.46
2013.6082191780824,395.71
2013.6109589041096,395.5
2013.613698630137,394.9
2013.6164383561645,395.56
2013.619178082192,395.16
2013.6246575342464,395.11
2013.627397260274,395.23
2013.6328767123289,396.02
2013.635616438356,394.9
2013.641095890411,395.49
2013.6438356164383,395.06
2013.6465753424657,394.65
2013.6493150684933,394.64
2013.6520547945208,394.88
2013.654794520548,394.89
2013.6575342465756,393.93
2013.660273972603,393.82
2013.66301369863,394.13
2013.6657534246576,394.85
2013.668493150685,394.52
2013.6712328767123,394.8
2013.67397260274,393.59
2013.676712328767,393.52
2013.6794520547944,393.58
2013.682191780822,393.51
2013.6849315068491,393.93
2013.6876712328767,393.84
2013.690410958904,393.81
2013.6931506849317,393.24
2013.695890410959,393.37
2013.7013698630135,393.33
2013.7068493150684,393.97
2013.7123287671236,393.77
2013.7150684931507,393.66
2013.717808219178,393.58
2013.7205479452052,393.69
2013.7232876712328,394.04
2013.72602739726,393.25
2013.728767123288,393.6
2013.731506849315,393.3
2013.7369863013696,393.44
2013.7397260273967,393.86
2013.7424657534248,393.33
2013.745205479452,393.51
2013.7479452054797,393.14
2013.7506849315068,393.56
2013.7534246575344,393.7
2013.7561643835616,393.44
2013.758904109589,393.94
2013.7616438356165,393.37
2013.764383561644,393.59
2013.7671232876712,393.61
2013.7698630136983,393.55
2013.772602739726,393.54
2013.7753424657533,393.56
2013.7780821917809,393.6
2013.780821917808,393.61
2013.7890410958903,393.83
2013.7945205479448,394.0
2013.7972602739728,394.07
2013.8,394.02
2013.8027397260275,394.29
2013.805479452055,394.27
2013.8082191780825,394.0
2013.8109589041096,393.93
2013.813698630137,394.37
2013.8164383561643,394.44
2013.819178082192,394.29
2013.8219178082195,394.27
2013.8246575342464,394.33
2013.827397260274,394.48
2013.830136986301,394.52
2013.8328767123287,394.49
2013.835616438356,394.69
2013.838356164384,394.53
2013.841095890411,394.61
2013.8438356164384,394.7
2013.8465753424657,394.58
2013.849315068493,394.74
2013.8520547945209,394.78
2013.854794520548,394.73
2013.8575342465756,395.43
2013.8602739726027,396.55
2013.86301369863,396.9
2013.8657534246572,396.21
2013.868493150685,395.16
2013.8712328767124,395.08
2013.87397260274,394.79
2013.876712328767,394.81
2013.8794520547945,394.87
2013.8821917808216,394.84
2013.8849315068492,394.99
2013.8876712328768,394.98
2013.890410958904,395.24
2013.8931506849317,395.74
2013.8958904109588,396.16
2013.8986301369864,396.38
2013.9013698630135,396.56
2013.904109589041,396.45
2013.9068493150685,395.55
2013.909589041096,396.1
2013.9123287671232,396.18
2013.9150684931508,396.25
2013.917808219178,396.38
2013.9205479452053,396.55
2013.9232876712329,396.42
2013.92602739726,396.43
2013.928767123288,396.61
2013.9315068493152,396.59
2013.9342465753425,396.06
2013.9369863013696,396.05
2013.9397260273968,396.05
2013.9424657534248,396.67
2013.945205479452,396.58
2013.9479452054795,396.46
2013.9506849315069,396.43
2013.9534246575345,396.48
2013.9561643835616,396.89
2013.958904109589,398.75
2013.9616438356163,398.39
2013.9671232876717,397.66
2013.9698630136984,397.51
2013.972602739726,397.14
2013.975342465753,397.2
2013.978082191781,397.3
2013.9808219178085,397.79
2013.983561643836,397.77
2013.986301369863,397.38
2013.9890410958903,397.61
2013.9917808219177,397.69
2013.9945205479453,397.77
2013.9972602739729,397.86
2014.0,397.45
2014.0027397260276,397.3
2014.0054794520547,397.2
2014.0082191780823,397.96
2014.0109589041097,398.56
2014.013698630137,398.38
2014.0164383561644,399.02
2014.019178082192,398.5
2014.021917808219,398.73
2014.024657534247,398.15
2014.027397260274,397.56
2014.0301369863012,397.5
2014.0328767123287,397.8
2014.035616438356,397.69
2014.0383561643837,397.68
2014.041095890411,397.53
2014.0438356164384,398.13
2014.0465753424655,399.21
2014.049315068493,398.32
2014.0520547945205,398.14
2014.054794520548,398.78
2014.0575342465756,398.08
2014.0602739726028,398.23
2014.06301369863,397.48
2014.0657534246573,398.05
2014.0684931506848,397.62
2014.0712328767124,397.87
2014.07397260274,397.81
2014.0767123287671,398.28
2014.0794520547945,398.26
2014.0821917808216,398.07
2014.0849315068488,398.24
2014.0876712328768,398.01
2014.090410958904,398.11
2014.0931506849315,398.41
2014.0958904109589,398.16
2014.0986301369865,398.0
2014.1013698630136,398.12
2014.1041095890407,398.28
2014.1068493150683,398.16
2014.109589041096,398.0
2014.1123287671232,398.01
2014.1150684931504,397.81
2014.1178082191784,397.77
2014.120547945205,398.52
2014.123287671233,398.13
2014.1260273972605,397.66
2014.128767123288,397.84
2014.1342465753423,398.41
2014.13698630137,398.3
2014.1397260273973,398.92
2014.1424657534249,398.49
2014.145205479452,399.2
2014.1479452054796,398.6
2014.150684931507,397.7
2014.1534246575343,397.58
2014.1561643835616,400.38
2014.158904109589,398.45
2014.1616438356164,397.39
2014.164383561644,398.11
2014.1671232876715,398.82
2014.172602739726,398.66
2014.1780821917807,398.8
2014.1808219178083,398.79
2014.183561643836,398.84
2014.186301369863,399.26
2014.1917808219175,401.47
2014.194520547945,400.71
2014.1972602739727,400.18
2014.2,399.95
2014.2054794520548,401.83
2014.208219178082,401.39
2014.2164383561644,400.86
2014.2219178082191,399.4
2014.2246575342465,400.22
2014.227397260274,400.65
2014.2301369863012,401.09
2014.2383561643835,400.16
2014.2410958904109,400.34
2014.2438356164384,400.78
2014.2465753424656,400.88
2014.2493150684927,400.64
2014.2520547945203,400.86
2014.254794520548,401.15
2014.2575342465752,400.94
2014.2602739726028,401.53
2014.2630136986304,402.02
2014.2657534246573,401.41
2014.268493150685,401.73
2014.271232876712,400.95
2014.27397260274,400.81
2014.2767123287672,400.6
2014.2794520547943,402.0
2014.2849315068493,402.29
2014.2876712328768,401.44
2014.290410958904,401.22
2014.295890410959,401.65
2014.2986301369865,402.59
2014.3013698630136,401.38
2014.304109589041,401.14
2014.3068493150688,402.12
2014.309589041096,401.7
2014.3123287671235,401.24
2014.3150684931504,402.22
2014.317808219178,401.54
2014.3205479452056,402.67
2014.323287671233,401.48
2014.328767123288,401.51
2014.331506849315,402.29
2014.3342465753424,402.04
2014.345205479452,402.53
2014.3479452054796,401.88
2014.3506849315067,401.3
2014.3616438356164,401.49
2014.372602739726,402.34
2014.3753424657532,402.38
2014.3780821917808,402.6
2014.380821917808,402.23
2014.383561643836,401.93
2014.386301369863,401.7
2014.3890410958904,401.4
2014.3917808219176,401.27
2014.3945205479447,401.54
2014.3972602739725,401.38
2014.4,401.13
2014.4027397260277,402.45
2014.4054794520548,402.29
2014.4082191780824,402.44
2014.4109589041093,402.74
2014.4136986301369,402.21
2014.4164383561645,401.97
2014.419178082192,402.21
2014.4219178082192,402.07
2014.4246575342463,401.98
2014.427397260274,401.56
2014.4301369863012,401.94
2014.4328767123288,401.21
2014.435616438356,401.5
2014.4383561643835,401.48
2014.441095890411,401.51
2014.4465753424656,401.62
2014.4493150684928,402.78
2014.4520547945208,401.5
2014.454794520548,401.18
2014.4575342465755,400.98
2014.4602739726024,400.95
2014.4630136986304,401.46
2014.4657534246576,401.57
2014.468493150685,400.85
2014.4712328767123,401.41
2014.47397260274,401.47
2014.4767123287672,401.17
2014.4794520547944,401.25
2014.4849315068493,400.91
2014.487671232877,400.51
2014.490410958904,400.41
2014.493150684932,400.77
2014.495890410959,400.71
2014.4986301369863,400.51
2014.5013698630137,400.41
2014.504109589041,400.1
2014.5068493150684,400.1
2014.509589041096,400.59
2014.5123287671236,400.27
2014.5150684931507,399.93
2014.517808219178,400.15
2014.5205479452052,399.6
2014.5232876712328,400.32
2014.5260273972603,399.95
2014.531506849315,399.37
2014.5342465753424,399.44
2014.5369863013696,399.41
2014.5397260273971,399.08
2014.545205479452,398.22
2014.5534246575344,398.54
2014.5561643835615,398.95
2014.558904109589,399.35
2014.5616438356165,399.26
2014.564383561644,399.51
2014.5698630136983,398.01
2014.572602739726,396.42
2014.5753424657532,398.69
2014.580821917808,398.12
2014.5835616438355,397.59
2014.5863013698631,398.09
2014.5890410958905,398.33
2014.5917808219176,398.07
2014.5945205479447,397.74
2014.6109589041096,397.5
2014.613698630137,397.61
2014.6164383561645,397.53
2014.619178082192,397.31
2014.6219178082192,397.55
2014.6246575342464,397.19
2014.635616438356,396.94
2014.638356164384,396.92
2014.641095890411,397.09
2014.6438356164383,396.63
2014.6465753424657,396.49
2014.654794520548,396.81
2014.6575342465756,396.44
2014.660273972603,396.57
2014.66301369863,396.87
2014.6712328767123,396.47
2014.67397260274,396.56
2014.676712328767,396.64
2014.682191780822,396.01
2014.6849315068491,396.4
2014.690410958904,394.74
2014.6931506849317,394.47
2014.695890410959,395.07
2014.6986301369864,394.95
2014.7013698630135,395.4
2014.704109589041,395.74
2014.7123287671236,394.85
2014.7232876712328,395.25
2014.72602739726,396.11
2014.728767123288,395.79
2014.731506849315,395.87
2014.7342465753425,395.79
2014.7369863013696,395.44
2014.7397260273967,394.73
2014.7424657534248,395.53
2014.745205479452,395.7
2014.7479452054797,395.76
2014.7506849315068,395.73
2014.7534246575344,396.02
2014.758904109589,395.61
2014.7616438356165,396.05
2014.764383561644,396.11
2014.7671232876712,395.96
2014.7698630136983,395.75
2014.772602739726,395.54
2014.7753424657533,395.69
2014.7780821917809,395.64
2014.780821917808,396.26
2014.783561643836,395.93
2014.786301369863,395.88
2014.7890410958903,395.85
2014.8027397260275,396.1
2014.805479452055,396.08
2014.8082191780825,396.35
2014.8109589041096,395.9
2014.813698630137,396.18
2014.8164383561643,397.45
2014.819178082192,397.27
2014.8219178082195,399.97
2014.8246575342464,397.19
2014.8328767123287,397.18
2014.835616438356,397.33
2014.838356164384,396.85
2014.841095890411,396.58
2014.8438356164384,397.14
2014.8465753424657,397.45
2014.849315068493,396.81
2014.8520547945209,397.15
2014.854794520548,397.38
2014.8575342465756,397.02
2014.8602739726027,397.12
2014.86301369863,397.36
2014.8657534246572,398.03
2014.8712328767124,397.85
2014.87397260274,397.43
2014.876712328767,397.88
2014.8794520547945,397.58
2014.8821917808216,397.79
2014.8849315068492,398.02
2014.8876712328768,397.26
2014.890410958904,397.22
2014.8958904109588,397.41
2014.9013698630135,399.1
2014.904109589041,398.2
2014.9068493150685,397.98
2014.909589041096,398.04
2014.9123287671232,397.91
2014.9150684931508,398.85
2014.917808219178,398.77
2014.9205479452053,398.53
2014.9232876712329,398.46
2014.92602739726,398.33
2014.928767123288,398.44
2014.9315068493152,400.9
2014.9369863013696,399.6
2014.9397260273968,398.76
2014.945205479452,398.75
2014.9479452054795,398.94
2014.9506849315069,398.81
2014.9534246575345,399.69
2014.9561643835616,399.41
2014.958904109589,399.74
2014.9616438356163,399.41
2014.964383561644,399.5
2014.9671232876717,398.99
2014.9698630136984,399.04
2014.972602739726,399.17
2014.975342465753,399.53
2014.978082191781,399.38
2014.9808219178085,399.37
2014.983561643836,398.66
2014.986301369863,398.62
2014.9890410958903,398.81
2014.9917808219177,399.9
2014.9945205479453,399.05
2014.9972602739729,400.33
2015.0,401.78
2015.0027397260276,400.02
2015.0054794520547,400.35
2015.0082191780823,400.2
2015.0109589041097,399.76
2015.013698630137,399.75
2015.0164383561644,400.08
2015.019178082192,400.18
2015.021917808219,400.29
2015.024657534247,400.07
2015.027397260274,399.7
2015.0301369863012,399.86
2015.0328767123287,401.39
2015.035616438356,400.81
2015.0383561643837,400.42
2015.041095890411,399.96
2015.0465753424655,399.71
2015.049315068493,399.69
2015.0520547945205,399.52
2015.054794520548,399.75
2015.0575342465756,399.71
2015.0602739726028,399.81
2015.06301369863,399.73
2015.0657534246573,401.02
2015.0684931506848,400.24
2015.0712328767124,400.19
2015.07397260274,400.0
2015.0767123287671,400.02
2015.0794520547945,400.55
2015.0821917808216,400.74
2015.0849315068488,400.54
2015.0876712328768,400.39
2015.090410958904,400.33
2015.0931506849315,400.22
2015.0958904109589,399.9
2015.0986301369865,400.83
2015.1013698630136,400.85
2015.1041095890407,399.62
2015.1068493150683,399.79
2015.109589041096,399.89
2015.1123287671232,401.37
2015.1150684931504,400.1
2015.1178082191784,400.2
2015.120547945205,400.02
2015.123287671233,400.43
2015.1260273972605,400.13
2015.128767123288,400.22
2015.131506849315,399.96
2015.1342465753423,399.68
2015.13698630137,399.86
2015.1397260273973,400.47
2015.1424657534249,402.72
2015.145205479452,401.03
2015.1479452054796,401.32
2015.150684931507,401.72
2015.1534246575343,401.29
2015.1561643835616,401.58
2015.158904109589,401.06
2015.169863013699,400.88
2015.172602739726,401.51
2015.1753424657531,401.87
2015.1780821917807,401.64
2015.1808219178083,401.96
2015.183561643836,401.73
2015.186301369863,403.64
2015.1917808219175,401.48
2015.194520547945,402.07
2015.1972602739727,402.49
2015.2027397260276,403.31
2015.2054794520548,400.61
2015.208219178082,400.57
2015.2109589041097,400.28
2015.213698630137,400.14
2015.2164383561644,400.94
2015.219178082192,401.44
2015.2219178082191,401.83
2015.2246575342465,401.16
2015.227397260274,400.76
2015.2301369863012,402.7
2015.2328767123288,402.73
2015.235616438356,403.16
2015.2438356164384,403.61
2015.2465753424656,401.3
2015.2493150684927,401.12
2015.2520547945203,402.77
2015.254794520548,401.21
2015.2575342465752,403.64
2015.2657534246573,403.09
2015.268493150685,403.82
2015.271232876712,403.03
2015.2767123287672,403.81
2015.282191780822,404.84
2015.2849315068493,404.43
2015.2876712328768,404.26
2015.290410958904,404.41
2015.293150684932,403.65
2015.295890410959,403.54
2015.2986301369865,403.82
2015.3013698630136,403.48
2015.304109589041,404.4
2015.3068493150688,402.38
2015.309589041096,402.51
2015.3123287671235,402.73
2015.3150684931504,403.33
2015.317808219178,404.13
2015.3205479452056,404.25
2015.323287671233,403.94
2015.3260273972603,403.94
2015.328767123288,404.55
2015.331506849315,403.8
2015.3342465753424,403.84
2015.339726027397,404.35
2015.342465753425,404.55
2015.345205479452,404.63
2015.3479452054796,404.58
2015.3506849315067,404.01
2015.3534246575343,403.6
2015.3561643835617,404.0
2015.358904109589,403.86
2015.3616438356164,404.27
2015.364383561644,404.06
2015.3671232876711,404.58
2015.3698630136987,404.76
2015.372602739726,404.36
2015.3753424657532,404.19
2015.3780821917808,404.33
2015.380821917808,404.26
2015.383561643836,403.91
2015.386301369863,404.02
2015.3890410958904,404.03
2015.3917808219176,403.93
2015.3945205479447,403.94
2015.3972602739725,403.49
2015.4,403.7
2015.4027397260277,404.32
2015.4054794520548,404.35
2015.4082191780824,404.2
2015.4109589041093,403.85
2015.4164383561645,403.36
2015.419178082192,403.5
2015.4219178082192,403.25
2015.4246575342463,403.07
2015.427397260274,403.21
2015.4301369863012,403.8
2015.4328767123288,403.99
2015.435616438356,403.94
2015.4383561643835,403.89
2015.441095890411,402.51
2015.4438356164385,402.88
2015.4465753424656,402.83
2015.4493150684928,403.5
2015.4520547945208,402.91
2015.454794520548,402.33
2015.4575342465755,402.04
2015.4602739726024,402.3
2015.4630136986304,402.21
2015.4657534246576,402.6
2015.468493150685,402.98
2015.4712328767123,403.48
2015.47397260274,403.36
2015.4767123287672,403.07
2015.4794520547944,402.91
2015.482191780822,402.32
2015.4849315068493,402.04
2015.487671232877,402.52
2015.490410958904,402.33
2015.493150684932,402.36
2015.495890410959,402.34
2015.4986301369863,402.15
2015.5013698630137,402.28
2015.504109589041,402.31
2015.5068493150684,402.69
2015.509589041096,402.33
2015.5150684931507,401.43
2015.517808219178,401.23
2015.5205479452052,401.69
2015.5232876712328,402.03
2015.531506849315,402.32
2015.5342465753424,402.36
2015.5369863013696,401.22
2015.5397260273971,401.29
2015.5424657534247,400.67
2015.5561643835615,401.23
2015.558904109589,401.51
2015.5616438356165,401.55
2015.564383561644,401.33
2015.5671232876712,401.1
2015.5698630136983,399.1
2015.572602739726,400.76
2015.5753424657532,400.23
2015.5780821917808,400.11
2015.580821917808,400.01
2015.5835616438355,397.0
2015.5890410958905,397.98
2015.5917808219176,398.95
2015.5945205479447,398.76
2015.5972602739728,398.97
2015.6,399.56
2015.6027397260275,399.57
2015.6054794520549,399.61
2015.6082191780824,399.37
2015.613698630137,399.36
2015.6164383561645,399.09
2015.619178082192,399.23
2015.6219178082192,399.57
2015.6246575342464,399.38
2015.627397260274,399.31
2015.6301369863013,398.78
2015.635616438356,399.41
2015.638356164384,399.45
2015.641095890411,399.47
2015.6438356164383,399.51
2015.6465753424657,399.45
2015.6493150684933,398.88
2015.6520547945208,398.43
2015.654794520548,398.89
2015.6575342465756,398.62
2015.660273972603,398.58
2015.66301369863,398.98
2015.6657534246576,399.04
2015.668493150685,398.84
2015.6712328767123,398.34
2015.67397260274,398.34
2015.676712328767,398.62
2015.682191780822,398.55
2015.6849315068491,397.82
2015.6876712328767,397.98
2015.690410958904,398.06
2015.6931506849317,397.56
2015.695890410959,397.78
2015.7068493150684,396.76
2015.709589041096,397.68
2015.7123287671236,397.75
2015.7150684931507,397.52
2015.717808219178,397.5
2015.7205479452052,397.62
2015.7232876712328,397.47
2015.72602739726,397.44
2015.728767123288,397.56
2015.731506849315,397.36
2015.7342465753425,397.7
2015.7369863013696,397.75
2015.7397260273967,397.1
2015.745205479452,397.38
2015.7479452054797,397.11
2015.7506849315068,397.72
2015.7561643835616,398.2
2015.758904109589,398.43
2015.7616438356165,398.2
2015.764383561644,398.42
2015.7671232876712,399.4
2015.7698630136983,399.51
2015.772602739726,397.75
2015.7780821917809,398.02
2015.780821917808,397.33
2015.783561643836,398.9
2015.786301369863,398.51
2015.7890410958903,398.79
2015.7917808219177,398.67
2015.7945205479448,399.01
2015.7972602739728,398.38
2015.8,398.68
2015.805479452055,398.65
2015.8082191780825,398.7
2015.8109589041096,398.84
2015.813698630137,398.66
2015.8164383561643,398.34
2015.819178082192,398.37
2015.8219178082195,398.69
2015.8246575342464,398.94
2015.827397260274,399.05
2015.830136986301,398.74
2015.8328767123287,398.69
2015.835616438356,399.2
2015.838356164384,399.07
2015.841095890411,399.42
2015.8465753424657,399.76
2015.849315068493,399.44
2015.8520547945209,399.33
2015.854794520548,400.49
2015.8575342465756,399.68
2015.8602739726027,399.81
2015.868493150685,401.81
2015.8712328767124,400.63
2015.87397260274,400.63
2015.876712328767,400.47
2015.8794520547945,400.57
2015.8849315068492,400.67
2015.8876712328768,400.33
2015.890410958904,400.36
2015.8931506849317,400.29
2015.8958904109588,400.3
2015.8986301369864,401.02
2015.9013698630135,400.99
2015.904109589041,400.23
2015.9068493150685,400.84
2015.909589041096,402.58
2015.9123287671232,400.96
2015.9150684931508,400.54
2015.917808219178,400.6
2015.9205479452053,400.58
2015.9232876712329,400.64
2015.92602739726,401.13
2015.928767123288,401.39
2015.9315068493152,401.13
2015.9342465753425,401.08
2015.9369863013696,401.9
2015.9397260273968,401.37
2015.9424657534248,402.25
2015.9479452054795,402.91
2015.9506849315069,403.03
2015.9534246575345,402.59
2015.9561643835616,402.66
2015.958904109589,401.98
2015.9616438356163,402.34
2015.964383561644,402.31
2015.9671232876717,403.38
2015.9698630136984,404.11
2015.972602739726,402.77
2015.975342465753,402.86
2015.978082191781,402.52
2015.9808219178085,401.87
2015.983561643836,402.17
2015.986301369863,401.84
2015.9890410958903,402.51
2015.9917808219177,401.77
2015.9945205479453,403.1
2015.9972602739729,402.66
2016.0,402.03
2016.002732240437,402.02
2016.0081967213116,402.41
2016.0109289617487,402.05
2016.016393442623,402.11
2016.01912568306,402.59
2016.0218579234968,402.44
2016.0245901639344,402.17
2016.0273224043715,402.04
2016.0300546448088,402.19
2016.035519125683,403.99
2016.0409836065571,402.86
2016.0437158469945,402.88
2016.046448087432,402.65
2016.049180327869,402.52
2016.051912568306,402.42
2016.0546448087432,403.06
2016.0573770491803,403.24
2016.0601092896172,402.7
2016.0628415300544,404.37
2016.065573770492,403.27
2016.068306010929,403.91
2016.0710382513664,403.84
2016.0737704918035,402.81
2016.0765027322404,402.46
2016.0792349726776,402.62
2016.0819672131147,402.65
2016.0901639344263,403.19
2016.0928961748637,405.88
2016.0956284153008,405.82
2016.0983606557377,406.2
2016.103825136612,406.49
2016.1065573770493,404.63
2016.1120218579235,402.69
2016.114754098361,402.99
2016.1174863387976,403.1
2016.120218579235,403.83
2016.122950819672,403.84
2016.1256830601092,403.58
2016.1284153005463,403.23
2016.131147540984,403.97
2016.1338797814208,404.13
2016.136612021858,404.34
2016.139344262295,405.36
2016.142076502732,405.57
2016.1448087431693,405.12
2016.1475409836064,404.42
2016.150273224044,403.87
2016.1530054644809,403.8
2016.155737704918,403.98
2016.1584699453551,403.58
2016.1612021857925,403.68
2016.1639344262296,403.75
2016.1666666666667,406.69
2016.169398907104,404.44
2016.172131147541,404.01
2016.174863387978,403.52
2016.1803278688524,403.69
2016.1830601092895,403.65
2016.1857923497269,403.72
2016.188524590164,404.3
2016.191256830601,404.82
2016.1939890710385,404.88
2016.1967213114756,404.84
2016.1994535519125,404.7
2016.2021857923496,404.08
2016.204918032787,404.15
2016.207650273224,404.42
2016.2103825136608,407.35
2016.2131147540983,405.25
2016.2158469945357,405.44
2016.224043715847,405.54
2016.226775956284,406.3
2016.229508196721,406.07
2016.2322404371585,405.89
2016.234972677596,406.11
2016.2377049180327,406.25
2016.24043715847,406.27
2016.2431693989072,406.22
2016.2459016393443,405.18
2016.2486338797812,404.56
2016.2513661202183,404.9
2016.254098360656,406.2
2016.2568306010928,406.31
2016.25956284153,406.67
2016.2650273224044,407.95
2016.273224043716,409.55
2016.275956284153,409.19
2016.27868852459,408.71
2016.2814207650276,408.95
2016.2868852459017,408.77
2016.2896174863388,408.31
2016.292349726776,407.91
2016.295081967213,407.67
2016.2978142076504,407.34
2016.3005464480875,407.13
2016.3032786885249,407.34
2016.3060109289615,408.14
2016.308743169399,407.92
2016.3169398907105,407.61
2016.319672131148,406.73
2016.3224043715848,408.49
2016.3251366120217,408.04
2016.327868852459,408.63
2016.330601092896,407.67
2016.3333333333333,407.88
2016.3360655737704,407.95
2016.338797814208,407.65
2016.3415300546449,407.56
2016.344262295082,407.81
2016.3469945355191,407.58
2016.349726775956,407.58
2016.3524590163931,407.95
2016.3551912568305,408.28
2016.357923497268,407.96
2016.360655737705,408.54
2016.363387978142,408.0
2016.3661202185792,408.07
2016.3688524590164,407.16
2016.3715846994533,407.4
2016.3743169398904,407.4
2016.377049180328,407.78
2016.379781420765,407.3
2016.3825136612024,407.97
2016.3852459016396,407.41
2016.3879781420765,409.17
2016.3907103825136,409.06
2016.396174863388,408.29
2016.3989071038247,408.05
2016.4016393442623,408.19
2016.4043715846997,408.29
2016.4071038251368,408.12
2016.4125683060108,407.2
2016.415300546448,407.27
2016.4180327868853,407.57
2016.4207650273224,408.06
2016.426229508197,407.71
2016.4289617486336,408.04
2016.431693989071,407.75
2016.4344262295083,406.52
2016.4371584699452,405.68
2016.4398907103823,406.01
2016.44262295082,407.6
2016.4453551912568,407.38
2016.448087431694,407.56
2016.4535519125684,407.51
2016.4562841530053,407.84
2016.4590163934429,406.88
2016.46174863388,407.15
2016.464480874317,407.14
2016.467213114754,407.02
2016.4699453551912,406.73
2016.4726775956285,406.65
2016.4754098360656,407.34
2016.48087431694,406.24
2016.483606557377,406.41
2016.486338797814,405.49
2016.4918032786888,406.27
2016.4945355191255,406.33
2016.5,406.35
2016.502732240437,405.91
2016.5054644808745,406.23
2016.5081967213116,405.6
2016.5109289617487,405.43
2016.5136612021856,405.47
2016.516393442623,405.84
2016.5218579234968,405.79
2016.5273224043715,404.6
2016.5300546448088,404.65
2016.532786885246,404.32
2016.535519125683,404.2
